,Marka_Model_0,Marka_Model_1,Marka_Model_2,Marka_Model_3,Marka_Model_4,Marka_Model_5,Marka_Model_6,Marka_Model_7,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Konfor Group,Tsi(Turbo Supercharger Injection),Yakit,Max_Güc,Garanti,Aktarma,Renk_Açık Gri,Renk_Açık Kırmızı,Renk_Açık Mavi,Renk_Açık Sarı,Renk_Bakır,Renk_Bej,Renk_Beyaz,Renk_Beyaz Siyah,Renk_Bronz,Renk_Fildişi,Renk_Gri,Renk_Gri Siyah,Renk_Gümüş,Renk_Kahverengi,Renk_Koyu Gri,Renk_Koyu Kırmızı,Renk_Koyu Mor,Renk_Koyu Turuncu,Renk_Kırmızı,Renk_Kırmızı Beyaz,Renk_Kırmızı Siyah,Renk_Lacivert,Renk_Mavi,Renk_Mavi Beyaz,Renk_Mavi Siyah,Renk_Metalik Beyaz,Renk_Metalik Gri,Renk_Metalik Kırmızı,Renk_Metalik Mavi,Renk_Metalik Siyah,Renk_Metalik Yeşil,Renk_Sarı,Renk_Sarı Siyah,Renk_Siyah,Renk_Turuncu,Renk_Yeşil,Kasa_Tipi_Arazi aracı,Kasa_Tipi_Cabriolet,Kasa_Tipi_Cityvan,Kasa_Tipi_Coupe,Kasa_Tipi_Hatchback,Kasa_Tipi_MPV,Kasa_Tipi_Minibüs,Kasa_Tipi_Pick-up,Kasa_Tipi_Sedan,Kasa_Tipi_Wagon,Sanziman,Model_Yili,Konum_Akdeniz Bölgesi,Konum_Ege Bölgesi,Konum_GüneyDoğu Anadolu Bölgesi,Konum_Karadeniz Bölgesi,Konum_Marmara Bölgesi,Konum_İç Anadolu Bölgesi,Fiyat
795,0,0,0,0,0,1,0,1,220.0,250.0,4.0,59.0,6.599999904632568,16.0,8,14,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,0,1,975000
796,0,0,1,0,1,0,0,1,205.0,250.0,4.0,50.0,5.900000095367432,16.0,8,15,1.5,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,1050000
797,0,0,0,0,0,1,0,1,220.0,250.0,4.0,59.0,6.599999904632568,16.0,8,14,1.5,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,1,0,0,0,0,0,1060000
798,0,0,0,0,0,1,1,0,182.0,340.0,4.0,70.0,6.300000190734863,16.0,8,10,2.0,2,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,1089500
799,0,0,0,0,0,1,1,0,182.0,340.0,4.0,70.0,6.300000190734863,16.0,8,10,2.0,2,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,1119900
800,0,0,0,0,0,1,0,1,220.0,250.0,4.0,59.0,6.599999904632568,16.0,8,14,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,1,0,1150000
801,0,0,0,0,0,1,0,1,220.0,250.0,4.0,59.0,6.599999904632568,16.0,8,14,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,1,0,1251000
802,0,0,0,0,0,1,1,1,202.0,250.0,4.0,60.0,6.400000095367432,16.0,8,15,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,1,0,0,0,0,1350000
803,0,0,1,0,1,0,1,0,180.0,480.0,4.0,71.0,5.5873955523403245,16.0,11,19,2.0,2,235,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,0,1,0,0,3299500
804,0,0,0,0,1,0,1,1,232.0,250.0,4.0,50.0,5.800000190734863,16.0,7,11,1.5,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,1,0,0,1109950
805,0,0,0,0,1,0,1,1,224.0,250.0,4.0,50.0,5.900000095367432,16.0,7,12,1.5,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,1113000
806,0,0,0,0,1,1,0,0,218.0,250.0,4.0,50.0,5.900000095367432,16.0,5,13,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,1248000
807,0,0,0,0,1,0,1,1,232.0,250.0,4.0,50.0,5.800000190734863,16.0,7,12,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,1,0,0,0,0,0,1305000
808,0,0,0,0,1,0,1,1,232.0,250.0,4.0,50.0,5.800000190734863,16.0,7,12,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,1,1315000
809,0,1,0,1,0,0,0,1,204.0,250.0,4.0,58.0,7.099999904632568,16.0,7,14,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,1820000
810,0,1,0,1,0,0,0,1,204.0,250.0,4.0,58.0,7.099999904632568,16.0,7,14,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,1820000
811,0,0,0,0,1,1,0,1,210.0,400.0,4.0,58.0,5.400000095367432,16.0,7,13,2.0,2,204,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,1,0,0,2161500
812,0,0,0,0,1,1,0,1,210.0,400.0,4.0,58.0,5.400000095367432,16.0,7,14,2.0,2,204,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,1,0,2599000
813,0,0,0,0,1,1,0,1,250.0,370.0,4.0,58.0,9.300000190734863,16.0,7,15,2.0,3,265,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,2710000
814,0,1,1,0,0,1,0,1,250.0,600.0,6.0,82.0,6.5,24.0,10,25,3.0,2,286,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,1,0,8750000
815,0,1,1,0,0,1,1,0,203.0,250.0,4.0,50.0,6.599999904632568,16.0,8,20,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1198000
816,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
817,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
818,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
819,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
820,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
821,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
822,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
823,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
824,0,0,1,1,0,0,1,0,199.0,250.0,4.0,50.0,5.5873955523403245,16.0,6,9,1.3,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,570000
825,0,0,1,1,1,0,1,1,200.0,320.0,4.0,50.0,5.5873955523403245,16.0,7,13,1.6,2,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,1,0,687000
826,0,0,1,1,1,0,1,1,200.0,320.0,4.0,50.0,5.5873955523403245,16.0,7,13,1.6,2,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,1,0,717000
827,0,1,0,0,0,0,1,0,165.0,250.0,4.0,50.0,4.599999904632568,16.0,7,12,1.5,2,100,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,454500
828,0,1,0,0,0,0,1,0,165.0,250.0,4.0,50.0,4.599999904632568,16.0,7,12,1.5,2,100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,456500
829,0,1,0,0,0,0,1,0,165.0,250.0,4.0,50.0,4.599999904632568,16.0,7,13,1.5,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,474500
830,0,1,0,0,0,1,0,0,195.0,300.0,4.0,41.0,4.300000190734863,16.0,8,21,1.5,2,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,905000
831,0,1,0,0,0,1,0,0,195.0,300.0,4.0,41.0,4.300000190734863,16.0,8,21,1.5,2,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,905000
832,0,1,0,0,0,1,0,0,195.0,300.0,4.0,41.0,4.300000190734863,16.0,8,21,1.5,2,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,965500
833,0,0,0,1,1,1,0,1,222.0,250.0,4.0,53.0,6.5,16.0,8,16,1.6,3,180,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1007500
834,0,0,0,1,1,1,1,1,160.0,95.0,3.0,42.0,6.199999809265137,14.60347129506008,5,10,1.0,3,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,390000
835,0,0,0,1,1,1,1,1,160.0,95.0,3.0,42.0,6.199999809265137,14.60347129506008,5,10,1.0,3,65,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,390000
836,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,1,0,459950
837,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
838,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
839,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
840,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
841,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
842,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
843,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,0,0,1,470000
844,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
845,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
846,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
847,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
848,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
849,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
850,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
851,0,0,0,1,1,1,1,1,175.0,142.0,3.0,42.0,4.400000095367432,14.60347129506008,5,10,1.0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,470000
852,0,1,0,0,1,0,0,1,202.0,200.0,3.0,50.0,5.900000095367432,12.0,7,11,1.0,3,110,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,1,0,0,0,0,630000
853,0,1,0,0,1,0,1,0,198.0,200.0,3.0,50.0,5.800000190734863,12.0,7,14,1.0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,750000
854,0,0,1,0,0,1,1,0,210.0,250.0,4.0,50.0,6.699999809265137,16.0,10,20,1.5,3,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,1100000
855,0,0,1,0,0,1,1,1,205.0,250.0,4.0,58.0,7.199999809265137,16.0,9,21,1.5,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1820000
856,0,1,1,0,0,1,1,1,183.0,300.0,4.0,50.0,4.800000190734863,16.0,8,10,1.5,2,130,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,0,0,0,1,0,0,532650
857,0,0,1,0,1,0,0,0,190.0,153.0,3.0,50.0,6.699999809265137,12.0,5,11,1.5,3,123,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,1,630000
858,0,0,1,0,1,0,0,0,190.0,153.0,3.0,50.0,6.699999809265137,12.0,7,14,1.5,3,123,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,1,0,0,0,0,635000
859,0,0,0,0,0,0,0,1,187.0,175.0,3.0,40.0,4.099999904632568,12.0,7,12,1.0,3,95,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,1,0,531900
860,0,1,1,0,1,0,0,0,189.0,200.0,3.0,40.0,5.900000095367432,12.0,7,13,1.0,3,110,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,615000
861,0,0,0,0,0,0,0,1,187.0,175.0,3.0,40.0,5.699999809265137,12.0,7,12,1.0,3,95,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0,1,0,0,0,0,635000
862,0,1,1,0,1,0,0,1,183.0,175.0,3.0,40.0,6.099999904632568,12.0,7,13,1.0,3,95,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,638000
863,0,1,1,0,1,0,0,1,183.0,175.0,3.0,40.0,6.099999904632568,12.0,7,13,1.0,3,95,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,672000
864,0,1,1,0,1,0,0,1,183.0,175.0,3.0,40.0,6.099999904632568,12.0,7,13,1.0,3,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,672000
865,0,1,1,0,1,0,0,1,191.0,200.0,3.0,40.0,4.300000190734863,12.0,7,13,1.0,3,110,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,745000
866,0,1,1,0,1,0,0,1,191.0,200.0,3.0,40.0,4.300000190734863,12.0,7,13,1.0,3,110,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,771900
867,0,1,1,0,1,0,0,0,189.0,200.0,3.0,40.0,6.099999904632568,12.0,8,13,1.0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,775000
868,0,1,1,0,1,0,0,1,191.0,200.0,3.0,40.0,4.300000190734863,12.0,7,13,1.0,3,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,791900
869,0,1,1,0,1,0,0,1,191.0,200.0,3.0,40.0,4.300000190734863,12.0,7,13,1.0,3,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,796900
