web-scraper-order,web-scraper-start-url,linkgetter,linkgetter-href,MarkaAdi,Modeladi,Renk,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Model_Yili,Kasa_Tipi,Konfor Group,Rehin_Durum,Haciz_Durum,Tsi(Turbo Supercharger Injection),Yakit,Sanziman,Max_Güc,Garanti,Aktarma,Konum_detay,Konum_sehir,Fiyat
"1669745685-922","https://dod.com.tr/arac-arama?page=81","Volkswagen Transporter","https://dod.com.tr/arac-detay/Volkswagen/Transporter/223432635","Volkswagen","Transporter","Siyah","181 Km/h","340","4","70","7.4","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMK""}]","2018","Cityvan","[{""Konfor Group"":""Konfor AksesuarlarıAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Ön Camlar - 2OECElektrikli ve Isıtmalı AynaHız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCYol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Manuel","150 Hp","3 Aylık DOD Garanti","Önden Çekiş","Avek A.Ş.","İstanbul","575.900₺"
"1669745693-923","https://dod.com.tr/arac-arama?page=81","Volkswagen Transporter","https://dod.com.tr/arac-detay/Volkswagen/Transporter/183409013","Volkswagen","Transporter","Beyaz","163 Km/h","250","4","70","7.2","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMK""}]","2018","Cityvan","[{""Konfor Group"":""Konfor AksesuarlarıÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Ön Camlar - 2OECElektrikli ve Isıtmalı Ayna - Hız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayari - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı S.Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Manuel","114 Hp","DS Garantisi","Önden Çekiş","Mez","İstanbul","585.900₺"
"1669745702-924","https://dod.com.tr/arac-arama?page=81","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/224200219","Volkswagen","Polo","Beyaz","187 Km/h","175","3","40","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı-SFSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK6 Hoparlör-6HAlüminyum Alaşım Jant -AJCD Çalar - CD Çok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Yol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","95 Hp","Garantisiz","Önden Çekiş","Gökmen","Konya","595.000₺"
"1669745710-925","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220700098","Volkswagen","Golf","Beyaz","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","Garantisiz","Önden Çekiş","Başaran Ağır Vasıta","Antalya","607.000₺"
"1669745731-926","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220700122","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669745740-927","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220700138","Volkswagen","Golf","Gri","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","Garantisiz","Önden Çekiş","Başaran Ağır Vasıta","Antalya","632.000₺"
"1669745748-928","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223429108","Volkswagen","Golf","Beyaz","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","3 Aylık DOD Garanti","Önden Çekiş","Avek A.Ş.","İstanbul","636.900₺"
"1669745757-929","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223429276","Volkswagen","Golf","Beyaz","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","3 Aylık DOD Garanti","Önden Çekiş","Avek Ümraniye","İstanbul","639.900₺"
"1669745765-930","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223430094","Volkswagen","Golf","Tungsten Gri","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","3 Aylık DOD Garanti","Önden Çekiş","Tamaş","İstanbul","650.000₺"
"1669745773-931","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223430084","Volkswagen","Golf","Saf Beyaz","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","3 Aylık DOD Garanti","Önden Çekiş","Tamaş","İstanbul","655.000₺"
"1669745782-932","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220601494","Volkswagen","Golf","Saf Beyaz","204 Km/h","200","4","50","6.3","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Otomatik","125 Hp","Garantisiz","Önden Çekiş","Eskihisar","Ankara","660.000₺"
"1669745790-933","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220100879","Volkswagen","Golf","Açık Kırmızı","196 Km/h","200","3","50","5.7","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","Garantisiz","Önden Çekiş","Aykan Adana","Adana","675.000₺"
"1669745798-934","https://dod.com.tr/arac-arama?page=80","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/223427513","Volkswagen","Passat","Beyaz","208 Km/h","200","4","59","4.4","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Sedan","[{""Konfor Group"":""Konfor Aksesuarları8 Hoparlör-8HAlüminyum Alaşım Jant -AJÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Torpido Gözü Soğutması - TGSYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Otomatik","125 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Maslak","İstanbul","680.000₺"
"1669745807-935","https://dod.com.tr/arac-arama?page=80","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/211600387","Volkswagen","Passat","Harvard Mavi","208 Km/h","200","4","59","6.8","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı-SFÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Sedan","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJArka Kol Dayama - KDCD Çalar - CD Çok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayari - YBYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Manuel","125 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Bursa","Bursa","715.000₺"
"1669745818-936","https://dod.com.tr/arac-arama?page=80","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/223432435","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669745854-937","https://dod.com.tr/arac-arama?page=80","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/222000135","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669745871-938","https://dod.com.tr/arac-arama?page=79","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/223429794","Volkswagen","Passat","Atlantik Mavi","206 Km/h","250","4","59","4.6","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Sedan","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","120 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","740.000₺"
"1669745879-939","https://dod.com.tr/arac-arama?page=79","Volkswagen Passat Variant","https://dod.com.tr/arac-detay/Volkswagen/Passat%20Variant/223429820","Volkswagen","Passat Variant","Siyah","204 Km/h","250","4","59","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Wagon","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","120 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","750.000₺"
"1669745888-940","https://dod.com.tr/arac-arama?page=79","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/224100285","Volkswagen","Passat","Uranus Gri","206 Km/h","250","4","59","4.6","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Sedan","[{""Konfor Group"":""Konfor Aksesuarları8 Hoparlör - 8HAlüminyum Alaşım Jant - AJCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","120 Hp","3 Aylık DOD Garanti","Önden Çekiş","Ark Oto","Kocaeli","752.500₺"
"1669745896-941","https://dod.com.tr/arac-arama?page=79","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/223500888","Volkswagen","Passat","Beyaz","206 Km/h","250","4","59","4.6","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Sedan","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","120 Hp","3 Aylık DOD Garanti","Önden Çekiş","Vosmer Bornova","İzmir","755.000₺"
"1669745904-942","https://dod.com.tr/arac-arama?page=79","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/223429781","Volkswagen","Passat","Pirit Gümüş","206 Km/h","250","4","59","4.6","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Sedan","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","120 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","760.000₺"
