web-scraper-order,web-scraper-start-url,linkgetter,linkgetter-href,MarkaAdi,Modeladi,Renk,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Model_Yili,Kasa_Tipi,Konfor Group,Rehin_Durum,Haciz_Durum,Tsi(Turbo Supercharger Injection),Yakit,Sanziman,Max_Güc,Garanti,Aktarma,Konum_detay,Konum_sehir,Fiyat
"1669729429-179","https://dod.com.tr/arac-arama?page=139","Volkswagen Tiguan","https://dod.com.tr/arac-detay/Volkswagen/Tiguan/223431337","Volkswagen","Tiguan","Beyaz","185 Km/h","200","4","64","8.3","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJCD Çalar 6'lı - CD6Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD MP3lü CD ÇalarPort Bagaj - PB Spor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Manuel","122 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Ankara","Ankara","505.000₺"
"1669729437-180","https://dod.com.tr/arac-arama?page=139","Volkswagen Tiguan","https://dod.com.tr/arac-detay/Volkswagen/Tiguan/213418181","Volkswagen","Tiguan","Beyaz","193 Km/h","240","4","64","8.9","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı-SFÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJCD-Çalar-6lı - CD6Çok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD MP3lü CD ÇalarPort Bagaj - PB Spor Koltuklar-SK Torpido Gözü Soğutması - TGSYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Otomatik","150 Hp","Garantisiz","Önden Çekiş","DOD City Esenyurt","İstanbul","515.000₺"
"1669729445-181","https://dod.com.tr/arac-arama?page=139","Volkswagen Tiguan","https://dod.com.tr/arac-detay/Volkswagen/Tiguan/210600121","Volkswagen","Tiguan","Beyaz","193 Km/h","240","4","64","8.9","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı-SFÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJCD-Çalar-6lı - CD6Çok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD MP3lü CD ÇalarPort Bagaj - PB Spor Koltuklar-SK Torpido Gözü Soğutması - TGSYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Otomatik","150 Hp","Garantisiz","Önden Çekiş","DOD City Esenyurt","İstanbul","515.000₺"
"1669729453-182","https://dod.com.tr/arac-arama?page=139","Volkswagen Tiguan","https://dod.com.tr/arac-detay/Volkswagen/Tiguan/223800260","Volkswagen","Tiguan","Siyah","193 Km/h","240","4","64","8.9","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJCD Çalar 6'lı - CD6Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD MP3lü CD ÇalarPort Bagaj - PB Spor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Otomatik","150 Hp","Garantisiz","Önden Çekiş","Aykan Kayseri","Kayseri","560.000₺"
"1669729461-183","https://dod.com.tr/arac-arama?page=139","Volkswagen Passat","https://dod.com.tr/arac-detay/Volkswagen/Passat/224200453","Volkswagen","Passat","Beyaz","193 Km/h","250","4","70","5.4","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCD Çalar 6'lı - CD6Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD MP3lü CD ÇalarTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","105 Hp","Garantisiz","Önden Çekiş","Gökmen","Konya","560.000₺"
"1669729469-184","https://dod.com.tr/arac-arama?page=139","Volkswagen Touareg","https://dod.com.tr/arac-detay/Volkswagen/Touareg/223500839","Volkswagen","Touareg","Beyaz","220 Km/h","550","6","85","8.4","24","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Eğim İniş Kontrolü-HDCElekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCD Çalar 6'lı - CD6Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Katla. Dış Aynalar Elektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Isıtmalı Direksiyon - ID MP3lü CD ÇalarTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","3 Lt","Dizel","Otomatik","245 Hp","Garantisiz","4x4","Vosmer Gaziemir","İzmir","1.250.000₺"
"1669729477-185","https://dod.com.tr/arac-arama?page=139","Volvo S60","https://dod.com.tr/arac-detay/Volvo/S60/223429098","Volvo","S60","Siyah","225 Km/h","240","4","68","10.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2012","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Katla. Dış Aynalar Elektrikli Sürücü KoltuğuHız Sabitleyici - CC Hidrolik Direksiyon - HD MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Benzin","Otomatik","180 Hp","Garantisiz","Önden Çekiş","Tamaş","İstanbul","525.000₺"
"1669729492-186","https://dod.com.tr/arac-arama?page=138","Audi A3","https://dod.com.tr/arac-detay/Audi/A3/223500916","Audi","A3","Siyah","195 Km/h","250","4","55","4.8","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları8 Hoparlör - 8HDeri Direksiyon - DDi Elektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarSpoiler - S Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","105 Hp","Garantisiz","Önden Çekiş","Vosmer Gaziemir","İzmir","545.000₺"
"1669729500-187","https://dod.com.tr/arac-arama?page=138","Audi Q3","https://dod.com.tr/arac-detay/Audi/Q3/213419773","Audi","Q3","Beyaz","212 Km/h","380","4","64","5.3","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFÖn Sis Farı-SFÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD MP3lü CD ÇalarPort Bagaj - PB Spoiler - S Yükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","177 Hp","Garantisiz","4x4","Doğuş Oto Gebze","Kocaeli","760.000₺"
"1669729509-188","https://dod.com.tr/arac-arama?page=138","Bmw 1 Serisi","https://dod.com.tr/arac-detay/Bmw/1%20Serisi/225500794","BMW","1 Serisi","Kırmızı","210 Km/h","220","4","52","7.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HElektrikli Arka Camlar - 2AECElektrikli Ayna - EAElektronik Direksiyon AyarıHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Benzin","Otomatik","136 Hp","Garantisiz","Arkadan İtiş","Erçal","Samsun","619.750₺"
"1669729517-189","https://dod.com.tr/arac-arama?page=138","Bmw 5 Serisi","https://dod.com.tr/arac-detay/Bmw/5%20Serisi/220101330","BMW","5 Serisi","Beyaz","225 Km/h","270","4","70","9.2","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Bi-Xenon Far - BXEN Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Far Yıkama - FY Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Arka Perde - EAP Elektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektrikli Yan Perde - EYP Elektrikli Yolcu KoltuğuElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD MP3lü CD ÇalarYol Bilgisayarı - YB""}]","Yok*","Yok*","2 Lt","Benzin","Otomatik","184 Hp","Garantisiz","Arkadan İtiş","Aykan Adana","Adana","825.000₺"
"1669729524-190","https://dod.com.tr/arac-arama?page=138","Bmw 3 Serisi","https://dod.com.tr/arac-detay/Bmw/3%20Serisi/225500531","BMW","3 Serisi","Siyah","230 Km/h","380","4","57","5.8","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarSpoiler - S Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","184 Hp","Garantisiz","Arkadan İtiş","Özön Samsun","Samsun","893.750₺"
"1669729532-191","https://dod.com.tr/arac-arama?page=138","Bmw 5 Serisi","https://dod.com.tr/arac-detay/Bmw/5%20Serisi/221900112","BMW","5 Serisi","Siyah","226 Km/h","250","4","70","null","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Bi-Xenon Far - BXEN Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Far Yıkama - FY Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Döşeme - DDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektrikli Yolcu KoltuğuElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD MP3lü CD ÇalarYol Bilgisayarı - YB""}]","Yok*","Yok*","1.6 Lt","Benzin","Otomatik","170 Hp","Garantisiz","Arkadan İtiş","Ahlatcı S","Çorum","900.000₺"
"1669729540-192","https://dod.com.tr/arac-arama?page=138","Bmw Series 6","https://dod.com.tr/arac-detay/Bmw/Series%206/220700151","BMW","6 Serisi","Beyaz","250 Km/h","Yok*","6","70","7.2","24","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Far Yıkama - FY Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUyarlanabilir Far Sistemi - UFUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BKAdaptif Süspansiyon SistemiAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCOMAND DVD Navigasyon Sistemi-Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Döşeme - DDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Açılır Tavan  - EATElektrikli Arka Camlar - 2AECElektrikli Arka Perde - EAP Elektrikli Katla. Dış Aynalar Elektrikli Sürücü KoltuğuElektrikli Yan Perde - EYP Elektrikli Yolcu KoltuğuElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Isıtmalı Yolcu KoltuğuMP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YAD""}]","Yok*","Yok*","3 Lt","Dizel","Otomatik","313 Hp","Garantisiz","4x4","Başaran Ağır Vasıta","Antalya","1.967.000₺"
"1669729549-193","https://dod.com.tr/arac-arama?page=138","Dacia Duster","https://dod.com.tr/arac-detay/Dacia/Duster/220100883","Dacia","Duster","Beyaz","155 Km/h","200","4","50","5.7","8","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları4 Hoparlör - 4HÇok Fonksiyonlu Direksiyon - FDDireksiyondan K. Müzik SistemiElektrikli Ön Camlar - 2OECHidrolik Direksiyon - HD MP3lü CD ÇalarPort Bagaj - PB Yükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1.5 Lt","Dizel","Manuel","90 Hp","Garantisiz","Önden Çekiş","Aykan Adana","Adana","315.000₺"
"1669729557-194","https://dod.com.tr/arac-arama?page=138","Fiat Freemont","https://dod.com.tr/arac-detay/Fiat/Freemont/223500853","Fiat","Freemont","İnci Beyazı","184 Km/h","350","4","80","9.6","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Alarm - AL Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2013","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BKAlüminyum Alaşım Jant - AJArka Kol Dayama - KDCOMAND DVD Navigasyon Sistemi-Çok Fonksiyonlu Direksiyon - FDDeri Döşeme - DDDireksiyondan K. Müzik SistemiDVD Player-DVDElektrikli Arka Camlar - 2AECElektrikli Katla. Dış Aynalar Elektrikli Sürücü KoltuğuHız Sabitleyici - CC Hidrolik Direksiyon - HD Isıtmalı Yolcu KoltuğuMP3lü CD ÇalarPort Bagaj - PB Yol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YAD""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","170 Hp","Garantisiz","4x4","Vosmer Bornova","İzmir","435.000₺"
"1669729565-195","https://dod.com.tr/arac-arama?page=138","Ford B-max","https://dod.com.tr/arac-detay/Ford/B-max/225500212","Ford","B-Max","Gri","157 Km/h","185","4","47","4.8","8","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Lastik Basınç Sensörleri - LBSSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2013","Hatchback","[{""Konfor Group"":""Konfor AksesuarlarıÇok fonksiyonlu Direksiyon-FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayari - YBYükseklik Ayarlı S.Koltuğu""}]","Yok*","Yok*","1.5 Lt","Dizel","Manuel","75 Hp","Garantisiz","Önden Çekiş","Erçal","Samsun","339.750₺"
"1669729572-196","https://dod.com.tr/arac-arama?page=138","Kia Sportage","https://dod.com.tr/arac-detay/Kia/Sportage/225500884","KIA","Sportage","Beyaz","178 Km/h","Yok*","4","58","8.2","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Alarm - AL Anahtarsız Sistem - KG Arka Park İkazı - PS Eğim İniş Kontrolü-HDCElekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2013","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Katla. Dış Aynalar Elektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Isıtmalı Arka KoltukIsıtmalı Yolcu KoltuğuMP3lü CD ÇalarPanoramik Cam Tavan - PCTPort Bagaj - PB Spoiler - S Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1.6 Lt","Benzin","Manuel","135 Hp","Garantisiz","Önden Çekiş","Özön Samsun","Samsun","439.750₺"
